Ticker,Strategy,Total Return %,Max Drawdown %,Trades,2021,2022,2023,2024,2025,2026
IFX.DE,"EMA(9,50)",55.01,-42.96,19,18.02,-5.93,17.16,-25.51,-10.35,78.42
IFX.DE,"EMA(21,200)",-7.96,-66.39,10,24.55,-27.5,23.02,-38.12,-30.2,91.82
MBG.DE,Buy & Hold,10.61,-34.4,0,13.31,-1.84,10.02,-7.29,21.32,-19.63
MBG.DE,"SMA(9,21)",2.82,-28.37,35,10.18,-11.67,23.8,-5.55,2.58,-11.93
MBG.DE,"SMA(20,50)",-15.29,-39.53,15,6.88,-25.47,15.57,13.12,-6.38,-13.11
MBG.DE,"SMA(50,200)",-24.68,-47.86,6,0.0,-2.72,12.3,-9.8,-18.52,-6.18
MBG.DE,"SMA(9,50)",-18.83,-38.31,18,4.54,-25.38,21.7,-0.51,-2.95,-11.45
MBG.DE,"SMA(21,200)",-40.36,-48.81,6,0.0,-17.84,16.89,-13.6,-16.44,-14.0
MBG.DE,"EMA(9,21)",-9.65,-32.69,30,0.41,-8.93,22.92,-10.87,6.81,-15.56
MBG.DE,"EMA(20,50)",-28.07,-36.26,17,0.19,-23.23,17.26,4.94,-6.19,-18.97
MBG.DE,"EMA(50,200)",-44.49,-49.8,8,-3.22,-23.9,9.07,-14.91,-5.53,-14.03
MBG.DE,"EMA(9,50)",-25.93,-34.61,20,2.73,-17.62,12.43,2.38,-5.48,-19.56
MBG.DE,"EMA(21,200)",-42.32,-49.76,9,-0.22,-31.15,14.2,-0.62,-16.88,-10.99
MRK.DE,Buy & Hold,-11.76,-52.55,0,32.94,-19.46,-19.25,-1.49,-10.75,16.07
MRK.DE,"SMA(9,21)",-26.26,-43.14,32,17.55,-15.26,-7.3,7.58,-21.65,-5.26
MRK.DE,"SMA(20,50)",-48.73,-62.08,15,0.22,-27.42,-27.5,-13.76,-10.99,26.65
MRK.DE,"SMA(50,200)",-15.63,-33.48,4,0.0,0.3,-8.35,-4.96,1.24,-4.63
MRK.DE,"SMA(9,50)",-43.8,-57.45,18,5.71,-16.88,-20.92,-9.72,-16.41,7.17
MRK.DE,"SMA(21,200)",-16.29,-37.58,5,0.0,4.09,-9.51,-11.95,3.85,-2.81
MRK.DE,"EMA(9,21)",-16.29,-49.08,28,30.36,-13.68,-16.4,2.92,-23.73,13.35
MRK.DE,"EMA(20,50)",-27.21,-51.68,13,25.41,-18.74,-21.79,-12.96,1.44,3.45
MRK.DE,"EMA(50,200)",-29.95,-51.12,6,30.99,-24.31,-7.41,-15.71,0.0,-9.47
MRK.DE,"EMA(9,50)",-25.5,-53.05,17,27.08,-19.38,-15.0,-7.59,-14.88,8.75
MRK.DE,"EMA(21,200)",-26.52,-51.53,9,31.82,-24.7,-6.11,-21.1,0.0,-0.08
MTX.DE,Buy & Hold,80.11,-33.13,0,-12.57,13.97,-2.07,66.37,11.09,-0.13
MTX.DE,"SMA(9,21)",-2.64,-40.41,30,-15.85,-6.38,-10.32,50.44,-3.41,-5.16
MTX.DE,"SMA(20,50)",7.17,-30.86,13,-10.73,-3.09,-2.31,55.2,-15.06,-3.8
MTX.DE,"SMA(50,200)",47.47,-23.76,3,0.0,0.32,4.03,47.45,11.09,-13.73
MTX.DE,"SMA(9,50)",20.48,-28.23,17,-9.56,1.47,2.76,48.67,-12.18,-2.15
MTX.DE,"SMA(21,200)",17.62,-29.46,7,0.0,-2.69,5.13,49.35,-7.7,-16.59
MTX.DE,"EMA(9,21)",2.22,-34.91,26,-17.72,7.93,-8.05,48.33,-15.55,-0.07
MTX.DE,"EMA(20,50)",26.47,-27.78,11,-11.96,-5.92,10.48,66.37,-10.35,-7.34
MTX.DE,"EMA(50,200)",14.02,-25.46,4,-8.42,-17.51,5.63,46.85,11.09,-12.41
MTX.DE,"EMA(9,50)",56.67,-21.53,15,-10.45,8.82,12.5,51.57,-8.35,2.87
MTX.DE,"EMA(21,200)",11.02,-23.68,7,-7.49,-12.95,4.13,57.76,-5.81,-10.91
MUV2.DE,Buy & Hold,173.65,-25.36,0,14.2,22.28,27.77,34.63,19.39,-4.58
MUV2.DE,"SMA(9,21)",18.54,-27.08,33,3.46,5.44,6.26,12.35,-10.93,2.2
MUV2.DE,"SMA(20,50)",32.59,-32.41,14,-2.4,25.19,21.31,1.26,5.43,-16.21
MUV2.DE,"SMA(50,200)",150.22,-15.2,1,0.0,20.3,27.77,34.63,20.92,0.0
MUV2.DE,"SMA(9,50)",52.16,-27.75,22,-2.86,21.39,16.85,11.0,3.84,-4.18
MUV2.DE,"SMA(21,200)",106.02,-27.64,3,0.0,26.56,27.77,34.63,9.57,-13.63
MUV2.DE,"EMA(9,21)",6.36,-30.05,38,8.33,-2.15,12.05,5.56,-9.79,-5.96
MUV2.DE,"EMA(20,50)",86.45,-28.62,12,12.36,22.42,23.41,18.55,9.27,-15.22
MUV2.DE,"EMA(50,200)",104.36,-27.95,3,11.13,14.96,27.77,34.63,19.39,-22.11
MUV2.DE,"EMA(9,50)",66.21,-27.38,20,-0.09,22.99,20.13,18.13,5.71,-9.83
MUV2.DE,"EMA(21,200)",68.25,-34.21,6,11.13,3.64,27.77,34.63,9.89,-22.72
PAH3.DE,Buy & Hold,-61.13,-63.88,0,-5.84,-36.5,-5.2,-17.22,15.89,-28.53
PAH3.DE,"SMA(9,21)",-72.88,-75.5,35,-12.52,-53.24,-22.5,-19.89,26.41,-15.52
PAH3.DE,"SMA(20,50)",-56.46,-59.89,17,-8.31,-25.78,-5.34,-9.88,-14.52,-12.26
PAH3.DE,"SMA(50,200)",-37.69,-38.55,4,0.0,0.0,-9.59,-15.65,1.52,-19.51
PAH3.DE,"SMA(9,50)",-71.59,-73.92,26,-2.61,-46.55,-24.96,-13.53,-2.66,-13.59
PAH3.DE,"SMA(21,200)",-26.49,-29.0,4,0.0,0.0,-6.88,-8.29,1.42,-15.13
PAH3.DE,"EMA(9,21)",-60.88,-63.49,29,-9.45,-46.5,-15.53,-4.89,16.85,-13.98
PAH3.DE,"EMA(20,50)",-69.88,-71.24,16,-12.89,-45.89,-15.58,-5.32,-12.02,-9.14
PAH3.DE,"EMA(50,200)",-35.29,-36.38,4,-9.72,0.0,0.0,-11.22,-3.84,-16.03
PAH3.DE,"EMA(9,50)",-71.06,-72.99,22,-17.72,-47.44,-19.74,-15.46,9.03,-9.54
PAH3.DE,"EMA(21,200)",-46.5,-48.15,7,-17.66,-16.95,0.0,-8.25,-4.27,-10.92
QIA.DE,Buy & Hold,-7.09,-43.42,0,22.48,-4.04,-16.19,9.32,-9.09,-5.09
QIA.DE,"SMA(9,21)",-4.84,-34.95,33,10.77,-19.48,-4.5,5.55,-6.38,13.05
QIA.DE,"SMA(20,50)",-33.69,-43.89,17,-4.41,-18.08,-4.94,-8.39,-14.46,13.65
QIA.DE,"SMA(50,200)",-45.86,-47.58,5,0.0,-11.07,-7.17,6.15,-20.66,-22.14
QIA.DE,"SMA(9,50)",-30.37,-43.11,20,-1.51,-12.07,-12.43,-11.27,-9.96,14.93
QIA.DE,"SMA(21,200)",-56.14,-58.47,10,0.0,-6.06,-6.57,-22.18,-19.94,-19.78
QIA.DE,"EMA(9,21)",-12.24,-41.46,32,14.7,-23.52,-5.42,-12.61,1.08,19.74
QIA.DE,"EMA(20,50)",-27.47,-46.26,17,18.94,-14.15,-8.96,-5.16,-21.6,4.93
QIA.DE,"EMA(50,200)",-63.38,-70.27,15,18.94,-26.37,-8.4,-20.45,-25.74,-22.72
QIA.DE,"EMA(9,50)",-13.49,-33.2,18,13.53,-6.56,-9.71,-5.14,-9.62,5.34
QIA.DE,"EMA(21,200)",-57.07,-64.94,13,18.94,-21.87,-6.57,-22.48,-28.18,-11.18
RHM.DE,Buy & Hold,1198.99,-51.92,0,3.62,128.13,56.82,116.51,155.27,-36.6
RHM.DE,"SMA(9,21)",752.96,-32.81,33,-8.22,117.95,16.92,67.12,133.21,-6.42
RHM.DE,"SMA(20,50)",936.87,-36.75,12,-7.82,126.1,44.2,58.34,136.19,-7.75
RHM.DE,"SMA(50,200)",475.99,-35.54,2,0.0,-26.79,45.52,116.51,149.71,0.0
RHM.DE,"SMA(9,50)",1097.32,-28.48,11,-5.41,117.83,33.04,85.02,174.47,-13.99
RHM.DE,"SMA(21,200)",321.69,-39.14,4,0.0,-33.47,56.82,96.61,143.66,-15.63
RHM.DE,"EMA(9,21)",1110.44,-33.05,23,-2.0,116.28,24.47,91.66,149.72,-4.14
RHM.DE,"EMA(20,50)",695.35,-34.17,12,-10.98,128.27,23.58,52.97,147.11,-16.21
RHM.DE,"EMA(50,200)",1724.35,-35.54,2,-0.29,128.13,56.82,116.51,155.27,-7.46
RHM.DE,"EMA(9,50)",902.86,-30.38,15,-6.33,134.48,28.8,64.05,151.03,-13.92
RHM.DE,"EMA(21,200)",1388.59,-41.08,4,-8.65,95.27,56.82,116.51,155.27,-3.72
RWE.DE,Buy & Hold,115.95,-32.19,0,18.28,19.08,1.17,-27.81,62.21,29.42
RWE.DE,"SMA(9,21)",41.53,-25.62,33,3.78,6.58,2.4,-16.61,38.37,8.29
RWE.DE,"SMA(20,50)",86.04,-19.53,13,7.28,5.28,9.52,-16.24,44.28,24.46
RWE.DE,"SMA(50,200)",29.66,-36.44,4,0.0,6.29,-12.8,-21.23,37.22,29.42
RWE.DE,"SMA(9,50)",59.25,-34.59,19,1.89,7.68,-5.14,-20.39,48.51,29.42
RWE.DE,"SMA(21,200)",29.24,-40.2,7,0.0,-1.4,-9.11,-22.36,43.54,29.42
RWE.DE,"EMA(9,21)",79.79,-33.76,25,11.9,6.56,-1.03,-19.28,46.77,28.6
RWE.DE,"EMA(20,50)",52.82,-38.5,15,10.5,10.55,-6.74,-25.35,45.54,23.47
RWE.DE,"EMA(50,200)",84.05,-33.27,4,13.9,19.08,-12.98,-16.71,44.65,29.42
RWE.DE,"EMA(9,50)",19.55,-45.3,23,7.65,-4.43,-8.91,-25.69,47.19,16.64
RWE.DE,"EMA(21,200)",80.22,-35.43,5,15.26,19.08,-7.8,-22.23,41.5,29.42
SAP.DE,Buy & Hold,18.34,-51.59,0,-0.45,-20.7,47.17,71.56,-11.03,-33.27
SAP.DE,"SMA(9,21)",25.59,-36.58,28,0.93,-1.26,25.1,38.2,-12.07,-17.11
SAP.DE,"SMA(20,50)",20.06,-30.97,13,-11.11,-13.09,19.68,58.5,-7.1,-11.81
SAP.DE,"SMA(50,200)",128.02,-23.51,1,0.0,-8.72,47.17,71.56,-1.06,0.0
SAP.DE,"SMA(9,50)",26.24,-32.67,16,-4.98,-10.82,21.02,52.74,-11.81,-8.61
SAP.DE,"SMA(21,200)",150.33,-23.51,1,0.0,-2.03,47.17,71.56,1.2,0.0
SAP.DE,"EMA(9,21)",41.83,-28.18,22,-2.9,-1.77,14.8,48.98,5.78,-17.81
SAP.DE,"EMA(20,50)",78.73,-27.39,9,-12.63,-1.86,41.06,71.56,-3.99,-10.29
SAP.DE,"EMA(50,200)",106.64,-23.51,3,-4.93,-8.74,47.17,71.56,-5.67,0.0
SAP.DE,"EMA(9,50)",51.87,-36.2,14,-5.56,1.27,33.41,57.28,-16.01,-9.89
SAP.DE,"EMA(21,200)",108.67,-23.51,3,-9.5,-8.22,47.17,71.56,-0.51,0.0
G24.DE,Buy & Hold,8.64,-48.2,0,-15.52,-22.24,39.09,34.9,1.94,-13.54
G24.DE,"SMA(9,21)",-7.93,-30.32,31,-8.54,-22.17,13.07,12.79,9.1,-7.03
G24.DE,"SMA(20,50)",52.43,-22.0,10,-9.75,-9.74,2.72,25.35,36.15,6.74
G24.DE,"SMA(50,200)",81.94,-19.45,2,0.0,-4.1,16.86,34.9,20.35,0.0
G24.DE,"SMA(9,50)",62.82,-16.36,13,-8.85,-4.49,15.2,24.8,25.64,3.54
G24.DE,"SMA(21,200)",85.87,-16.22,2,0.0,-6.97,20.79,34.9,22.61,0.0
G24.DE,"EMA(9,21)",16.99,-23.09,26,-12.11,-11.62,8.75,21.09,12.21,1.92
G24.DE,"EMA(20,50)",56.25,-23.14,6,0.0,-18.78,13.44,26.47,35.56,-1.09
G24.DE,"EMA(50,200)",72.43,-24.49,1,0.0,0.0,16.69,34.9,9.54,0.0
G24.DE,"EMA(9,50)",39.96,-27.74,15,-8.14,-20.82,8.32,29.68,34.61,1.76
G24.DE,"EMA(21,200)",78.57,-17.69,3,0.0,-7.81,20.26,34.9,19.4,0.0
SIE.DE,Buy & Hold,139.97,-38.97,0,17.99,-12.68,34.91,14.13,29.8,16.54
SIE.DE,"SMA(9,21)",23.97,-40.48,35,-4.77,-18.06,25.64,-6.91,7.98,25.79
SIE.DE,"SMA(20,50)",-11.14,-39.29,15,-3.42,-19.2,26.16,1.93,-12.53,1.23
SIE.DE,"SMA(50,200)",56.9,-27.33,4,0.0,-1.2,9.8,4.56,29.8,6.57
SIE.DE,"SMA(9,50)",18.59,-34.04,19,-5.65,-12.99,31.82,-0.12,-2.65,12.7
SIE.DE,"SMA(21,200)",51.57,-27.33,4,0.0,7.03,15.24,-1.62,29.8,-3.77
SIE.DE,"EMA(9,21)",50.84,-34.16,28,0.22,-8.03,33.71,-1.57,8.83,14.26
SIE.DE,"EMA(20,50)",52.32,-32.89,11,9.0,-0.45,29.24,2.81,-5.96,12.34
SIE.DE,"EMA(50,200)",63.43,-27.33,4,13.94,-19.58,16.72,14.13,29.8,3.15
SIE.DE,"EMA(9,50)",78.27,-25.23,16,6.22,-4.23,30.98,11.85,9.67,9.07
SIE.DE,"EMA(21,200)",58.57,-27.33,7,13.94,-10.91,22.25,0.56,29.8,-2.1
ENR.DE,Buy & Hold,585.36,-72.87,0,-0.93,-21.45,-31.72,319.83,138.98,28.55
ENR.DE,"SMA(9,21)",582.91,-30.08,29,-10.46,32.53,5.65,275.82,20.65,20.14
ENR.DE,"SMA(20,50)",268.32,-46.95,10,-10.97,-8.21,-13.85,261.77,35.17,7.0
ENR.DE,"SMA(50,200)",785.73,-41.31,2,0.0,0.0,-17.54,249.62,138.98,28.55
ENR.DE,"SMA(9,50)",496.14,-43.18,12,-5.15,7.54,-12.64,218.25,86.26,12.86
ENR.DE,"SMA(21,200)",855.51,-41.31,2,0.0,-1.01,-11.41,254.66,138.98,28.55
ENR.DE,"EMA(9,21)",630.14,-37.65,24,-10.63,12.14,30.69,219.77,67.71,3.95
ENR.DE,"EMA(20,50)",550.2,-45.2,10,-16.21,1.72,-17.77,319.83,78.64,23.7
ENR.DE,"EMA(50,200)",676.26,-41.31,3,-2.19,0.0,-15.08,204.23,138.98,28.55
ENR.DE,"EMA(9,50)",484.86,-50.06,15,-9.0,5.1,-25.06,311.85,73.57,14.16
ENR.DE,"EMA(21,200)",771.11,-41.31,4,-12.58,-1.01,-8.62,258.58,138.98,28.55
SHL.DE,Buy & Hold,-29.96,-45.44,0,22.48,-27.91,14.68,-0.82,-10.78,-21.83
SHL.DE,"SMA(9,21)",-36.29,-41.65,36,2.27,-10.27,8.47,-9.14,-14.72,-17.39
SHL.DE,"SMA(20,50)",-53.48,-54.87,19,0.84,-41.06,23.62,-14.4,-17.23,-10.63
SHL.DE,"SMA(50,200)",-24.3,-35.84,4,0.0,0.0,-12.28,1.65,-15.11,0.0
SHL.DE,"SMA(9,50)",-53.89,-55.76,23,1.96,-28.03,10.1,-13.17,-26.66,-10.38
SHL.DE,"SMA(21,200)",-33.4,-33.4,5,0.0,-12.23,-10.16,-6.23,-9.92,0.0
SHL.DE,"EMA(9,21)",-57.36,-62.6,39,11.54,-28.05,-2.37,-24.35,-17.98,-12.3
SHL.DE,"EMA(20,50)",-36.84,-45.75,15,14.04,-33.23,17.34,-7.33,-18.04,-6.92
SHL.DE,"EMA(50,200)",-20.91,-35.43,5,19.98,-11.66,-4.89,-3.16,-18.97,0.0
SHL.DE,"EMA(9,50)",-44.02,-52.25,22,14.83,-32.24,4.9,-13.67,-15.42,-6.07
SHL.DE,"EMA(21,200)",-27.95,-41.18,8,19.98,-20.07,-8.61,-9.4,-9.27,0.0
SY1.DE,Buy & Hold,-23.84,-46.96,0,6.8,-21.26,-1.02,4.14,-32.12,29.43
SY1.DE,"SMA(9,21)",2.07,-32.09,30,5.02,-23.55,5.13,16.05,-8.21,13.52
SY1.DE,"SMA(20,50)",-20.01,-38.99,13,7.2,-27.66,-6.16,-2.48,-4.09,17.54
SY1.DE,"SMA(50,200)",-8.07,-29.09,4,0.0,-1.41,-19.66,5.31,0.0,10.21
SY1.DE,"SMA(9,50)",-12.41,-34.79,17,8.99,-15.43,-2.92,-0.83,-12.96,13.4
SY1.DE,"SMA(21,200)",-21.01,-35.78,7,0.0,-12.56,-16.95,-1.1,-7.15,18.45
SY1.DE,"EMA(9,21)",-2.91,-28.88,28,9.81,-14.31,-5.38,5.12,-12.7,18.83
SY1.DE,"EMA(20,50)",-26.38,-41.58,13,3.02,-32.72,3.64,0.99,-6.36,8.36
SY1.DE,"EMA(50,200)",-33.45,-42.13,6,-2.66,-16.85,-18.64,-5.27,0.0,6.69
SY1.DE,"EMA(9,50)",-23.52,-42.63,21,7.24,-23.84,-8.8,2.67,-6.46,6.9
SY1.DE,"EMA(21,200)",-36.42,-46.64,9,0.2,-22.9,-11.23,-5.82,-8.1,7.11
VOW3.DE,Buy & Hold,-42.65,-45.74,0,-12.49,-19.61,3.17,-13.9,23.96,-25.95
VOW3.DE,"SMA(9,21)",-35.23,-47.14,36,-9.63,-4.66,-23.11,-14.98,17.54,-2.16
VOW3.DE,"SMA(20,50)",-42.97,-42.97,15,-6.53,-30.7,10.38,-3.95,-4.01,-13.49
VOW3.DE,"SMA(50,200)",-40.29,-48.59,4,0.0,0.0,-8.14,-14.8,-9.51,-15.69
VOW3.DE,"SMA(9,50)",-47.75,-48.27,18,-8.64,-19.35,2.29,-16.54,-8.79,-8.92
VOW3.DE,"SMA(21,200)",-27.59,-35.13,6,0.0,0.0,-4.38,-4.26,-7.02,-14.94
VOW3.DE,"EMA(9,21)",-47.22,-49.05,34,-17.5,-23.25,-2.89,-14.32,17.06,-14.42
VOW3.DE,"EMA(20,50)",-55.17,-56.55,18,-6.6,-34.73,-5.0,-5.11,-12.68,-6.58
VOW3.DE,"EMA(50,200)",-44.86,-45.84,7,-6.74,0.0,-9.39,-2.98,-18.43,-17.55
VOW3.DE,"EMA(9,50)",-56.36,-56.36,25,-13.93,-29.73,1.53,-17.01,-0.61,-13.84
VOW3.DE,"EMA(21,200)",-47.93,-52.14,10,-7.55,0.0,-8.23,-1.24,-28.74,-12.8
VNA.DE,Buy & Hold,-42.69,-65.76,0,-11.59,-43.75,36.76,6.06,-12.7,-9.0
VNA.DE,"SMA(9,21)",-14.95,-33.03,36,-11.76,-10.95,46.34,-9.17,-6.12,-13.27
VNA.DE,"SMA(20,50)",-56.86,-59.69,16,0.08,-37.05,7.96,-3.44,-13.13,-24.39
VNA.DE,"SMA(50,200)",17.22,-26.14,2,0.0,0.0,29.26,6.06,-14.49,0.0
VNA.DE,"SMA(9,50)",-66.55,-67.21,24,-5.73,-39.54,18.54,-17.11,-23.31,-22.12
VNA.DE,"SMA(21,200)",24.27,-25.58,2,0.0,0.0,33.68,6.06,-12.35,0.0
VNA.DE,"EMA(9,21)",-63.5,-63.54,38,-12.44,-25.31,0.93,-27.03,-11.21,-14.65
VNA.DE,"EMA(20,50)",-51.57,-52.39,16,-9.93,-17.02,7.47,-26.82,-5.91,-12.44
VNA.DE,"EMA(50,200)",-1.07,-30.48,3,-4.34,0.0,19.71,6.06,-18.56,0.0
VNA.DE,"EMA(9,50)",-60.37,-61.58,24,-6.89,-31.66,13.99,-23.11,-18.78,-12.52
VNA.DE,"EMA(21,200)",-18.68,-45.73,5,-4.67,0.0,29.43,6.06,-28.17,-13.5
ZAL.DE,Buy & Hold,-71.3,-83.82,0,-26.43,-53.46,-35.22,51.0,-21.77,9.51
ZAL.DE,"SMA(9,21)",-14.11,-45.98,32,-18.61,16.41,-8.46,19.98,-6.56,-11.67
ZAL.DE,"SMA(20,50)",-30.13,-53.75,15,-5.0,-1.94,-4.72,9.77,-22.64,-7.33
ZAL.DE,"SMA(50,200)",-20.86,-51.15,3,0.0,0.0,-28.59,31.35,-17.35,2.1
ZAL.DE,"SMA(9,50)",-25.81,-60.67,19,-6.5,21.11,-6.47,14.28,-28.42,-14.37
ZAL.DE,"SMA(21,200)",13.77,-49.44,3,0.0,3.96,-15.07,24.48,-8.64,13.31
ZAL.DE,"EMA(9,21)",-42.36,-53.56,28,-27.64,-2.68,-7.24,-0.22,-6.0,-5.93
ZAL.DE,"EMA(20,50)",-18.86,-57.18,14,-12.62,30.2,-6.26,6.18,-22.26,-7.83
ZAL.DE,"EMA(50,200)",-40.28,-43.68,6,-10.21,0.0,-24.03,3.29,-16.95,2.06
ZAL.DE,"EMA(9,50)",-33.48,-57.43,21,-14.78,9.26,-5.98,5.51,-26.39,-2.16
ZAL.DE,"EMA(21,200)",-29.56,-46.16,9,-10.03,0.0,-22.89,1.3,-11.55,13.31
